X_Position,Y_Position,X_Velocity,Y_Velocity
-237.5433919095631,346.4134594696141,2.6528511927007257,2.314138070870195
-295.41249552278896,-541.33431825174,-1.0333747018295192,-3.510363353612319
-135.28060870314027,345.69959685022394,4.678479718661923,1.7640372791041155
-134.5718315624702,348.65311582475925,4.761300863699108,1.5264383660463097
297.0437023989285,-264.1210309832019,-2.6109330295652735,-4.264156272362108
-127.33815638098105,-31.49208836236706,3.6057968388079233,3.463846006571711
-144.10641871543865,-458.60973748718993,-1.0107011893340663,-3.4867898965626267
-174.19430325179408,396.6799042474948,1.7781022488238518,3.973430673596355
859.0005288548231,301.7464134358264,4.308775381003903,1.6612017557113619
-732.407954606084,98.63769928078482,-3.56026114199664,3.5106325072255538
182.3802150834227,-373.3748002804675,2.8378149746108994,-1.8985872731548714
-196.77361702400088,-448.1902484779174,-0.7663546454216323,-4.940921023194024
286.059323064033,-4.185600346055433,-2.9598293358824783,0.758862133139405
43.257365480927035,-414.57498068937707,-3.759007414822905,-3.2969475663568604
283.5915340986059,-147.55061223505967,1.7662050683013297,-3.0844238867307467
295.32938667067657,-265.667685975617,-1.356749450003039,-4.812403861888199
-198.7270695360881,-449.6952053556202,-1.5897117917666654,-4.740550223246033
-100.09745724509983,229.29084316780836,4.121135569654563,0.5129477192452925
60.229722869309136,5.798429532029766,-2.1868298582074583,-4.496418037866625
-125.9877423578229,-29.535582827903365,3.5425510125762347,3.5285028444504754
-132.33768154866337,348.9390270667342,4.715103180980068,1.6636712393714217
-117.74499606879178,-94.36785793814508,4.329183024565743,-2.501634333752998
-285.9739205946341,-301.0638069778693,3.7924785960472738,3.2583901084006643
-74.74867372480924,-640.2432247263446,-3.773500870827973,-3.280349246324319
-286.56313183854087,-300.1859065395659,4.640067094914058,1.8627338389302475
174.98557873225872,309.2320133700378,-3.027441460749286,2.439568435449379
197.55000350309587,-385.98060348892614,0.960706827093869,-1.9390676757362615
44.49455527945693,-100.03253880839269,0.1764056893272713,-0.10072941915107547
-370.9433241047999,112.22840311503654,-2.2150171446610907,-0.887334527925969
-52.52924926998719,622.359010358685,-0.27762398425854773,3.041071005814719
296.45889187077324,-266.96108992362537,-1.7397532138558993,-4.687564266746438
643.8495798415343,219.85918964655338,3.3849822078215452,1.6753990799799126
-731.3095449378585,98.71357510248735,-3.9766811050075828,3.0308426862962836
-422.9392478694287,-158.5707457576026,-4.800180280123673,-1.3993817485989353
41.74657872959521,-413.45635016785593,-3.026609714627319,-3.9799037218660867
283.00126978726973,-1.2396748939233837,-3.269159505575243,-0.669536141879121
292.96460256586295,-267.03921665621647,-3.118637000564862,-3.9082097255275072
-22.57787305721673,-23.85505266289597,3.3889157093202336,3.676309333437889
2.5139022729763756,-200.37370517229024,-4.997061529749733,-0.1713944803523618
-196.58670557434905,-451.05215224783575,-1.1278453457552895,-4.871135891766738
-213.13858100718153,-79.78493206154285,4.298005632438249,-2.554828288462667
347.85146309987607,-105.48863165980094,2.007110398642882,-4.579465891090315
-237.9797893558047,344.87574101207855,1.3462066471760474,4.363954922945707
-108.93013910224276,-344.70628460507044,-1.2839462291684969,-0.18153476793160905
-125.04929894512175,-359.4008190698598,-4.153080953018896,-2.784226750405158
174.8637069968328,312.47076598175306,-3.1950720409367785,3.8459738237830075
-237.24199696992653,348.4400686602223,3.570966838029828,3.073916452614661
38.33606496322893,-413.2534660134621,-3.273544302326421,-3.779405733803428
-98.3548377054893,225.41561231716514,3.890480517457507,-0.9420787005811064
98.73128000313854,107.84734052846055,-0.8234200330289699,4.931731891456243
-77.06561305627153,-639.6558934946513,-3.928720411740927,-2.3142302694900865
285.04047860588696,-150.17687709820393,2.267671201422158,-4.4561942644189765
174.970840815802,311.8828696213474,-3.543330506082356,3.5277200745901243
-538.3800867273993,-313.80239655473815,3.3292644996359004,-3.7304152438386957
-74.53273624765059,-644.0100657398234,-2.875015144455183,-4.09075639939038
-0.08047295029981516,-200.09272980060712,-4.989564472565333,0.322872070817257
-423.5960500304581,-154.92523708822216,-4.973485991399075,0.5142344731318181
-239.03771606771176,348.92771933732854,2.924168613426742,3.563528526167848
-234.2967963278506,347.7104070987627,2.5981299898797223,3.1041786892003036
-276.83417280235324,323.49533033048743,-1.9716015020557658,1.8495089773942377
287.4702228433926,-2.576374360087565,-0.9701750816075885,-0.47553605109092045
