X_Position,Y_Position,X_Velocity,Y_Velocity
754.8916487563139,118.99293926168484,2.8885508291524093,-4.065513446060915
66.28446957718032,-30.624197852961125,-4.950408945680167,0.7024608676145453
317.3518312460194,-221.44896320959697,4.806168173261982,-1.3786759917847207
164.59149722432718,-59.20856849676042,2.5017634488774654,-2.0996418072572904
51.28180206468057,-204.66174293037145,-4.757464816833616,-1.5383525332609187
-609.2237262956858,-780.9038588306189,-3.075877724011603,-3.941950814879506
-345.86619974900776,408.37097140205174,2.3682173003345586,4.4035834065447315
135.5681757951267,-391.1163194422115,4.95687059743729,0.6553120480058983
-267.9627690330811,29.780820081129335,4.576719033716815,2.013366058722116
267.57466526917267,-291.5660213858147,0.10027057833013873,4.998994480005089
-184.21565604161302,-753.4880430276427,-4.860284166984947,-1.1737281696182638
-263.24692795728436,552.7575081017641,-4.641038776122241,1.8603115541569288
-190.5539186682128,216.8251819961631,4.32411472118713,2.1707359344062773
-185.79425573166338,-753.1401722989239,-3.782850038438735,-2.5650375466711517
-529.2036867170705,384.5557925000778,-2.8961093746235713,-1.180881373029292
-344.5252792236266,409.4398575434932,1.7510724456146285,3.869520970807084
152.87189937733237,-654.1025173428695,0.9700604454428612,-2.928012490409048
-188.892355126732,218.14392933074046,4.98524080279472,-0.3838933942524387
756.9073773514424,117.6583096538649,1.812864873715664,-4.659776920588355
-518.8946578405943,381.57302332128853,-0.8074851060879207,-1.2005691455279712
324.0597967448113,-397.78171661362956,1.599408805031498,-1.9949500545688879
-168.78271867800606,145.73389391424604,1.8973156127547457,4.626034313058766
-394.417919050078,-468.3628305499813,-2.0786041260289254,4.5474613673186415
66.38179990286079,-174.19021261617428,-3.3226668125117014,-3.7362929827615674
636.1831592326027,-161.50192565817724,4.786576297400121,-1.4452291683907286
319.7424714034291,-222.76093967724066,4.625155626260273,-1.8994566151594352
165.55713753566968,-60.97567607109678,2.003533795277307,-3.610381055367166
137.05373173199607,-388.4772837421602,4.685638097022656,1.7449342749026138
63.81877584485348,-175.89576952572008,-3.5596590892112645,-3.5112429663291076
-341.3395008369176,409.1380150152123,1.4025185637417539,3.2400625601699264
-349.87402652969456,209.6751756941432,4.126165862061324,2.823960920189891
-519.0688862145984,381.00553113641706,-0.7268133216698207,-2.5485026135266007
48.740308360353346,-205.09952905288813,-4.884867927899449,-1.0668014468397298
-87.40579076150694,60.29976126089079,-2.2283988872908984,1.589643641143319
-350.60334183896276,209.7777254500985,3.5669771179827596,3.5038085335513705
139.3469577940406,-392.1116571814748,4.966028981495364,0.5818557853524536
-188.17473702558,215.09390704831645,4.866710707153589,1.146789820706748
755.6864850088929,117.09787236947253,3.2985604459680626,-3.7575921790815694
-395.31546795419825,-468.79899161735335,-0.9441671512910452,4.9100456607268885
635.394975776683,-162.2735485696513,4.8991156503115665,-0.9993326997913513
-385.0232165494151,680.7106586814828,-1.9317554825380951,3.4612943907250777
-190.5953371009823,-752.7711115974853,-4.642576263952254,-0.09245442851442309
352.6617471750032,-191.2969490519374,3.0371810564467974,-0.8191074717248759
269.58004227545086,-288.1627917081,1.3595864863378941,4.811603120184309
856.5925541082739,101.25055799269006,4.279649366910882,0.4545829611075318
-65.29565802991984,-131.489750850283,4.734604693876142,1.607332695096444
168.2908132906128,-60.93657028772547,2.782193273233222,-3.4019088020019588
118.18046464332915,-49.28012995322288,-2.809371137121731,-4.136113370533664
-396.89839825831615,-466.59743735662704,-0.6657363957245702,4.955481313798656
63.84800388134797,-29.91528344748606,-4.860112417566335,1.1744391378941295
135.82414584741053,644.0510650435368,0.06533969844717902,3.108304079507568
167.38426059620346,-59.0227716821356,2.3422710543013308,-3.4233881671508772
300.51128691298084,-672.7648377944533,-4.842476486840184,-1.245159216485971
88.21541590467851,-818.9571100220774,0.34547352454930147,-4.183561626856412
-7.979237490847296,86.10259024613435,4.989630953075548,-0.3218430550911393
-5.5652420307532084,85.59636145019677,4.937841231288355,-0.7859541809728525
291.608241342594,204.77370705505336,3.6820564227920918,3.382670616447233
294.0770982382445,206.46697325407214,3.749873768387049,3.3073322665197575
-188.1011741595203,217.409228298219,4.824315519999642,1.3137654902951996
380.9959910965901,-566.4088777588154,2.6191778992965244,-0.24557074867932882
-265.506467602925,31.40401307400749,4.0888046718139925,2.8777901861935775
713.369920947103,553.3894086789213,4.008927461177276,2.503891744058717
296.48188625334063,206.82030163589334,3.278095934623405,3.77545852094888
-498.46113213744906,613.070506424319,-2.3569303032034488,3.4240872771523083
-528.2370544257102,383.4929449191205,0.14113299134673607,-0.8667122352538567
-186.93653973119282,219.60848461334317,4.394899747713713,2.03185946335005
-395.8569530461458,-466.3397406832249,-1.9437895973340773,4.606699686467073
-341.3269256912624,409.5678289023695,3.6105486574286587,2.939607735465875
-182.89109107773308,-754.9648541457692,-4.601846198268805,-1.3317546805325142
-62.88163803840292,-129.79360043409298,4.49926533277992,2.1809657184937117
-262.5505933615263,31.42810421134207,4.701398239248591,1.7020148636220107
268.0694228457371,-288.1278923879849,0.2646902894467608,4.992988989640634
637.9535323362728,-163.10582613453292,4.643591503458665,-1.853930405653483
116.6460262582103,-50.92025571134556,-3.1671003101439585,-3.8690406595803624
-167.46120293909803,147.98222931893375,2.3445654637510263,4.416221550849315
267.53552321290283,-289.41462075390706,0.31504213180738205,4.990064975046543
164.66339357785736,-61.19464325651194,2.312520273152764,-2.142851633355053
189.43118101925256,298.51069438028384,0.9242532118249975,1.4455870982141739
-461.5806196446502,-206.86214771081325,-2.940248362625538,-0.6134774089780887
300.99148229653935,-673.2221992310785,-4.970922836771136,-0.5384479091492594
-525.2334586571371,382.5633551954437,-1.318461962850011,-0.7857405615675047
345.5967157934832,43.07912554490427,3.9514342894747663,3.0636852083663966
-445.05860916756444,362.97375588828294,-2.223564958731454,2.467118387623918
298.2335928576707,-673.384052430426,-4.988093767870947,-0.3448486087068078
-535.5990480402166,370.757626749392,-4.345628138673339,0.6567364608373121
65.18987902968702,-175.98791876836157,-3.7055213593938787,-3.356949724835888
-185.91591504275735,215.40009611891765,4.854072784039785,1.1991569568844023
-263.1034345291195,550.5810559851237,-4.9807729697544465,0.43806463423045644
346.87846860637194,44.70482017776014,2.9307254955533097,4.051030494789419
-348.69194790581804,212.03198262190776,3.479502786083003,3.590690791705772
-186.97069059773807,-754.5106351500874,-3.9373169454322925,-1.6305914292072408
163.24920368288102,-62.315429940820586,0.06332344846510463,-2.273214818984308
321.63438624309373,-225.52581680912166,4.3438056001730825,-2.4761568827327887
138.15966096973636,-390.37009510910065,4.898472758149209,1.002479245505901
346.7159678893533,44.736883201011494,4.2585476354802845,2.620070998340555
-340.2341233212923,411.7151889079741,2.528537388067752,4.313525087111875
-60.9720349325202,-126.27130557728395,3.701648658380549,3.3612196015597506
-792.0865426199565,308.63507157989244,-4.0503080083679635,1.5566160068006223
294.84235951208836,-673.7970890373695,-4.91602655811814,-0.9125145915968201
-265.43538948582693,551.9619559131086,-4.722302561240502,1.6431246209893489
