X_Position,Y_Position,X_Velocity,Y_Velocity
-154.1761720989572,-72.21132784053965,-2.5196301795283573,4.318734045806699
-456.3368159706091,-508.71714237671904,-2.344237503653551,-2.581584732372886
-787.3305451531339,267.2013834087394,-4.000773254521384,1.4095171521047343
-389.0023205424857,-61.57822594973233,-3.2599989320410674,1.841734212023781
-342.7217306436765,41.923749741735506,-2.9884297878835806,4.008651569155156
-343.39261241689377,41.06878764578517,-2.5649082322193886,4.291997875150128
-343.9037653343458,44.084425138209546,-2.0353986032665383,4.566963162301688
-156.11907498273214,-70.04205256798197,-3.0750747858785266,3.9425772105634325
-658.2357407664293,208.31614477748386,-4.603655717866605,0.28610927343378
-158.66475036351895,-67.84144545682904,-2.7647979254542987,4.036927546820719
